,country_name,casted,gender,education,employement,closeness_party,turnout,women_in_parliament
26043,Hong Kong,95,1,97,1,9,58.13,15.71
26044,Hong Kong,95,2,4,5,9,999.0,15.71
26045,Hong Kong,95,1,4,2,9,60.24,15.71
26046,Hong Kong,95,1,4,1,9,55.98,15.71
26047,Hong Kong,95,2,4,7,9,60.74,15.71
26048,Hong Kong,95,2,2,1,9,60.24,15.71
26049,Hong Kong,95,1,2,7,9,58.13,15.71
26050,Hong Kong,95,2,2,2,9,60.74,15.71
26051,Hong Kong,95,2,7,1,9,58.13,15.71
26052,Hong Kong,95,2,4,2,9,60.74,15.71
26053,Hong Kong,95,2,2,1,9,58.13,15.71
26054,Hong Kong,95,2,7,1,9,60.24,15.71
26055,Hong Kong,95,2,3,8,3,999.0,15.71
26056,Hong Kong,95,2,8,1,9,60.74,15.71
26057,Hong Kong,95,1,97,97,9,60.74,15.71
26058,Hong Kong,95,1,7,1,9,60.74,15.71
26059,Hong Kong,95,1,7,1,7,56.43,15.71
26060,Hong Kong,95,1,4,1,2,60.24,15.71
26061,Hong Kong,95,2,97,1,2,56.43,15.71
26062,Hong Kong,95,2,6,1,9,56.43,15.71
26063,Hong Kong,95,2,4,1,9,999.0,15.71
26064,Hong Kong,95,1,7,97,9,60.24,15.71
26065,Hong Kong,95,2,97,8,9,999.0,15.71
26066,Hong Kong,95,1,97,97,9,60.74,15.71
26067,Hong Kong,95,2,6,1,1,56.43,15.71
26068,Hong Kong,95,1,7,1,1,60.74,15.71
26069,Hong Kong,95,2,7,1,9,60.24,15.71
26070,Hong Kong,95,1,4,1,9,58.13,15.71
26071,Hong Kong,95,2,8,1,1,55.98,15.71
26072,Hong Kong,95,2,4,8,9,999.0,15.71
26073,Hong Kong,95,2,97,1,9,60.24,15.71
26074,Hong Kong,95,1,7,1,9,999.0,15.71
26075,Hong Kong,95,2,4,7,9,56.43,15.71
26076,Hong Kong,95,2,97,1,9,60.74,15.71
26077,Hong Kong,95,2,7,98,9,56.43,15.71
26078,Hong Kong,95,1,9,1,7,56.43,15.71
26079,Hong Kong,95,2,6,1,9,55.98,15.71
26080,Hong Kong,95,2,8,10,9,60.24,15.71
26081,Hong Kong,95,1,7,6,9,60.74,15.71
26082,Hong Kong,95,2,3,10,2,55.98,15.71
26083,Hong Kong,95,2,7,97,9,60.24,15.71
26084,Hong Kong,95,1,7,1,2,55.98,15.71
26085,Hong Kong,95,1,6,1,2,55.98,15.71
26086,Hong Kong,95,1,3,7,7,55.98,15.71
26087,Hong Kong,95,2,8,7,2,60.24,15.71
26088,Hong Kong,95,1,7,1,9,58.13,15.71
26089,Hong Kong,95,2,2,8,9,56.43,15.71
26090,Hong Kong,95,1,7,3,7,60.74,15.71
26091,Hong Kong,95,2,2,7,9,56.43,15.71
26092,Hong Kong,95,1,3,7,9,60.24,15.71
26093,Hong Kong,95,1,4,7,9,60.74,15.71
26094,Hong Kong,95,1,99,7,9,56.43,15.71
26095,Hong Kong,95,1,2,7,9,56.43,15.71
26096,Hong Kong,95,1,5,7,9,56.43,15.71
26097,Hong Kong,95,1,4,7,9,60.74,15.71
26098,Hong Kong,95,2,2,7,9,58.13,15.71
26099,Hong Kong,95,1,2,7,9,55.98,15.71
26100,Hong Kong,95,2,1,7,9,999.0,15.71
26101,Hong Kong,95,1,4,7,2,60.24,15.71
26102,Hong Kong,95,1,2,7,2,60.74,15.71
26103,Hong Kong,95,1,3,7,3,58.13,15.71
26104,Hong Kong,95,2,4,7,9,55.98,15.71
26105,Hong Kong,95,1,4,7,9,60.24,15.71
26106,Hong Kong,95,2,4,7,1,55.98,15.71
26107,Hong Kong,95,1,7,7,2,999.0,15.71
26108,Hong Kong,95,2,2,7,9,56.43,15.71
26109,Hong Kong,95,2,98,7,1,56.43,15.71
26110,Hong Kong,95,1,2,7,2,56.43,15.71
26111,Hong Kong,95,1,2,7,9,56.43,15.71
26112,Hong Kong,95,1,7,7,9,56.43,15.71
26113,Hong Kong,95,2,3,7,2,56.43,15.71
26114,Hong Kong,95,2,4,7,9,60.74,15.71
26115,Hong Kong,95,1,2,7,1,60.74,15.71
26116,Hong Kong,95,2,1,7,9,60.24,15.71
26117,Hong Kong,95,1,99,7,3,58.13,15.71
26118,Hong Kong,95,1,7,7,2,60.24,15.71
26119,Hong Kong,95,2,3,7,9,60.24,15.71
26120,Hong Kong,95,1,2,7,2,55.98,15.71
26121,Hong Kong,95,2,1,7,9,55.98,15.71
26122,Hong Kong,95,1,4,7,2,56.43,15.71
26123,Hong Kong,95,1,3,7,9,58.13,15.71
26124,Hong Kong,95,2,1,7,9,58.13,15.71
26125,Hong Kong,95,2,1,7,9,999.0,15.71
26126,Hong Kong,95,2,4,7,9,999.0,15.71
26127,Hong Kong,95,2,4,7,2,56.43,15.71
26128,Hong Kong,95,1,7,5,9,56.43,15.71
26129,Hong Kong,95,1,7,7,1,60.24,15.71
26130,Hong Kong,95,2,4,7,9,60.74,15.71
26131,Hong Kong,95,1,4,7,9,999.0,15.71
26132,Hong Kong,95,2,2,7,8,55.98,15.71
26133,Hong Kong,95,1,3,7,9,55.98,15.71
26134,Hong Kong,95,1,97,7,9,56.43,15.71
26135,Hong Kong,95,1,4,7,9,56.43,15.71
26136,Hong Kong,95,1,4,7,2,56.43,15.71
26137,Hong Kong,95,1,3,7,2,60.74,15.71
26138,Hong Kong,95,2,3,7,9,999.0,15.71
26139,Hong Kong,95,1,6,7,9,60.24,15.71
26140,Hong Kong,95,1,2,7,9,56.43,15.71
26141,Hong Kong,95,2,4,7,9,56.43,15.71
26142,Hong Kong,95,1,7,7,9,999.0,15.71
26143,Hong Kong,95,1,7,7,1,58.13,15.71
26144,Hong Kong,95,2,98,98,9,999.0,15.71
26145,Hong Kong,95,1,2,7,2,55.98,15.71
26146,Hong Kong,95,2,4,7,9,56.43,15.71
26147,Hong Kong,95,2,7,8,9,56.43,15.71
26148,Hong Kong,95,1,4,7,9,60.24,15.71
26149,Hong Kong,95,1,6,7,9,56.43,15.71
26150,Hong Kong,95,1,7,7,9,60.74,15.71
26151,Hong Kong,95,1,6,7,2,999.0,15.71
26152,Hong Kong,95,1,1,7,1,60.24,15.71
26153,Hong Kong,95,1,1,7,1,60.24,15.71
26154,Hong Kong,95,1,3,7,3,60.24,15.71
26155,Hong Kong,95,2,7,7,2,58.13,15.71
26156,Hong Kong,95,1,5,7,9,999.0,15.71
26157,Hong Kong,95,2,2,7,9,58.13,15.71
26158,Hong Kong,95,1,2,7,9,55.98,15.71
26159,Hong Kong,95,1,4,1,9,55.98,15.71
26160,Hong Kong,95,1,4,7,9,56.43,15.71
26161,Hong Kong,95,1,2,7,9,56.43,15.71
26162,Hong Kong,95,2,97,7,9,999.0,15.71
26163,Hong Kong,95,1,3,7,9,60.74,15.71
26164,Hong Kong,95,1,3,2,2,60.24,15.71
26165,Hong Kong,95,2,2,8,9,60.24,15.71
26166,Hong Kong,95,2,4,7,3,60.74,15.71
26167,Hong Kong,95,1,97,7,9,60.74,15.71
26168,Hong Kong,95,2,2,7,9,55.98,15.71
26169,Hong Kong,95,1,4,7,9,55.98,15.71
26170,Hong Kong,95,2,2,7,9,55.98,15.71
26171,Hong Kong,95,1,2,7,1,55.98,15.71
26172,Hong Kong,95,1,4,7,9,58.13,15.71
26173,Hong Kong,95,2,2,7,9,55.98,15.71
26174,Hong Kong,95,2,1,7,9,55.98,15.71
26175,Hong Kong,95,2,4,7,9,58.13,15.71
26176,Hong Kong,95,1,1,7,9,999.0,15.71
26177,Hong Kong,95,2,4,7,9,999.0,15.71
26178,Hong Kong,95,1,4,7,9,58.13,15.71
26179,Hong Kong,95,2,7,1,9,999.0,15.71
26180,Hong Kong,95,2,3,8,2,999.0,15.71
26181,Hong Kong,95,1,1,7,9,55.98,15.71
26182,Hong Kong,95,1,2,7,9,56.43,15.71
26183,Hong Kong,95,2,2,7,2,56.43,15.71
26184,Hong Kong,95,1,2,7,3,56.43,15.71
26185,Hong Kong,95,2,2,7,9,60.74,15.71
26186,Hong Kong,95,1,2,7,9,60.74,15.71
26187,Hong Kong,95,2,4,7,9,60.74,15.71
26188,Hong Kong,95,1,97,7,3,60.74,15.71
26189,Hong Kong,95,1,6,7,2,56.43,15.71
26190,Hong Kong,95,2,2,7,9,56.43,15.71
26191,Hong Kong,95,2,6,7,2,60.24,15.71
26192,Hong Kong,95,2,1,7,9,60.24,15.71
26193,Hong Kong,95,1,4,7,9,60.24,15.71
26194,Hong Kong,95,2,2,7,9,60.24,15.71
26195,Hong Kong,95,1,2,7,9,999.0,15.71
26196,Hong Kong,95,2,4,7,9,60.24,15.71
26197,Hong Kong,95,2,4,7,9,999.0,15.71
26198,Hong Kong,95,2,1,7,9,999.0,15.71
26199,Hong Kong,95,2,7,7,9,58.13,15.71
26200,Hong Kong,95,2,1,7,9,55.98,15.71
26201,Hong Kong,95,1,4,7,2,55.98,15.71
26202,Hong Kong,95,1,3,7,9,58.13,15.71
26203,Hong Kong,95,1,7,7,9,60.24,15.71
26204,Hong Kong,95,2,4,7,9,999.0,15.71
26205,Hong Kong,95,2,2,7,9,999.0,15.71
26206,Hong Kong,95,2,4,1,9,60.74,15.71
26207,Hong Kong,95,1,3,7,9,999.0,15.71
26208,Hong Kong,95,1,3,7,2,58.13,15.71
26209,Hong Kong,95,1,4,7,9,60.24,15.71
26210,Hong Kong,95,2,4,7,2,55.98,15.71
26211,Hong Kong,95,1,8,7,9,60.24,15.71
26212,Hong Kong,95,2,6,7,9,60.74,15.71
26213,Hong Kong,95,2,4,7,9,60.24,15.71
26214,Hong Kong,95,1,2,2,9,58.13,15.71
26215,Hong Kong,95,2,1,7,9,60.74,15.71
26216,Hong Kong,95,2,1,7,9,60.74,15.71
26217,Hong Kong,95,1,2,7,3,56.43,15.71
26218,Hong Kong,95,2,3,7,2,56.43,15.71
26219,Hong Kong,95,2,3,7,9,999.0,15.71
26220,Hong Kong,95,1,4,7,9,58.13,15.71
26221,Hong Kong,95,1,8,7,2,55.98,15.71
26222,Hong Kong,95,1,6,7,9,60.24,15.71
26223,Hong Kong,95,1,3,7,2,60.24,15.71
26224,Hong Kong,95,2,2,7,9,60.74,15.71
26225,Hong Kong,95,2,8,7,2,55.98,15.71
26226,Hong Kong,95,2,3,7,2,58.13,15.71
26227,Hong Kong,95,1,3,7,9,55.98,15.71
26228,Hong Kong,95,1,1,7,9,999.0,15.71
26229,Hong Kong,95,1,8,7,3,56.43,15.71
26230,Hong Kong,95,1,4,7,9,56.43,15.71
26231,Hong Kong,95,2,6,7,3,60.74,15.71
26232,Hong Kong,95,1,2,7,9,60.24,15.71
26233,Hong Kong,95,1,4,7,2,60.24,15.71
26234,Hong Kong,95,2,3,8,9,55.98,15.71
26235,Hong Kong,95,1,2,7,9,55.98,15.71
26236,Hong Kong,95,1,4,7,2,56.43,15.71
26237,Hong Kong,95,2,4,8,9,999.0,15.71
26238,Hong Kong,95,2,4,7,1,60.24,15.71
26239,Hong Kong,95,2,2,7,3,60.74,15.71
26240,Hong Kong,95,2,2,8,9,56.43,15.71
26241,Hong Kong,95,2,4,7,9,55.98,15.71
26242,Hong Kong,95,1,2,7,9,60.24,15.71
26243,Hong Kong,95,1,4,7,9,55.98,15.71
26244,Hong Kong,95,1,4,7,2,55.98,15.71
26245,Hong Kong,95,1,4,2,1,55.98,15.71
26246,Hong Kong,95,1,4,7,9,60.24,15.71
26247,Hong Kong,95,2,2,7,3,58.13,15.71
26248,Hong Kong,95,2,4,7,9,999.0,15.71
26249,Hong Kong,95,2,8,1,2,56.43,15.71
26250,Hong Kong,95,2,4,2,2,56.43,15.71
26251,Hong Kong,95,1,6,7,3,56.43,15.71
26252,Hong Kong,95,1,3,8,9,999.0,15.71
26253,Hong Kong,95,1,7,7,2,56.43,15.71
26254,Hong Kong,95,1,2,1,9,999.0,15.71
26255,Hong Kong,95,1,2,7,9,999.0,15.71
26256,Hong Kong,95,2,7,7,9,56.43,15.71
26257,Hong Kong,95,1,7,2,3,60.74,15.71
26258,Hong Kong,95,2,2,7,9,999.0,15.71
26259,Hong Kong,95,2,4,7,9,999.0,15.71
26260,Hong Kong,95,1,4,7,2,60.74,15.71
26261,Hong Kong,95,2,4,7,9,55.98,15.71
26262,Hong Kong,95,1,4,7,9,60.74,15.71
26263,Hong Kong,95,1,3,7,9,60.24,15.71
26264,Hong Kong,95,1,3,7,9,58.13,15.71
26265,Hong Kong,95,1,8,7,2,60.24,15.71
26266,Hong Kong,95,2,2,7,9,60.24,15.71
26267,Hong Kong,95,2,1,7,9,999.0,15.71
26268,Hong Kong,95,2,2,7,9,60.24,15.71
26269,Hong Kong,95,2,3,7,9,60.24,15.71
26270,Hong Kong,95,2,2,7,1,60.24,15.71
26271,Hong Kong,95,2,2,2,9,60.24,15.71
26272,Hong Kong,95,2,4,7,9,58.13,15.71
26273,Hong Kong,95,1,8,7,2,55.98,15.71
26274,Hong Kong,95,2,4,7,9,56.43,15.71
26275,Hong Kong,95,1,4,7,2,60.24,15.71
26276,Hong Kong,95,1,7,7,9,58.13,15.71
26277,Hong Kong,95,2,4,7,9,999.0,15.71
26278,Hong Kong,95,1,1,1,9,60.74,15.71
26279,Hong Kong,95,2,3,7,9,60.74,15.71
26280,Hong Kong,95,1,2,7,9,60.74,15.71
26281,Hong Kong,95,1,4,7,9,60.74,15.71
26282,Hong Kong,95,2,3,7,1,55.98,15.71
26283,Hong Kong,95,1,2,7,2,56.43,15.71
26284,Hong Kong,95,1,7,7,9,56.43,15.71
26285,Hong Kong,95,1,6,7,9,60.24,15.71
26286,Hong Kong,95,2,2,8,2,60.24,15.71
26287,Hong Kong,95,2,2,7,9,60.24,15.71
26288,Hong Kong,95,1,4,1,9,60.24,15.71
26289,Hong Kong,95,2,2,8,9,55.98,15.71
26290,Hong Kong,95,2,7,7,2,60.24,15.71
26291,Hong Kong,95,1,4,1,2,55.98,15.71
26292,Hong Kong,95,1,2,7,9,56.43,15.71
26293,Hong Kong,95,1,2,7,9,56.43,15.71
26294,Hong Kong,95,1,2,7,9,60.74,15.71
26295,Hong Kong,95,2,3,7,9,60.74,15.71
26296,Hong Kong,95,2,4,7,2,60.24,15.71
26297,Hong Kong,95,2,4,7,2,60.24,15.71
26298,Hong Kong,95,1,2,2,2,999.0,15.71
26299,Hong Kong,95,2,2,8,9,60.24,15.71
26300,Hong Kong,95,2,2,7,1,58.13,15.71
26301,Hong Kong,95,1,4,7,9,56.43,15.71
26302,Hong Kong,95,1,3,7,9,55.98,15.71
26303,Hong Kong,95,2,3,8,9,999.0,15.71
26304,Hong Kong,95,1,2,7,9,999.0,15.71
26305,Hong Kong,95,2,4,7,9,58.13,15.71
26306,Hong Kong,95,2,2,7,9,56.43,15.71
26307,Hong Kong,95,1,7,1,9,999.0,15.71
26308,Hong Kong,95,1,2,7,2,56.43,15.71
26309,Hong Kong,95,2,3,7,9,60.24,15.71
26310,Hong Kong,95,1,6,1,2,55.98,15.71
26311,Hong Kong,95,1,4,7,1,60.24,15.71
26312,Hong Kong,95,1,3,1,9,60.24,15.71
26313,Hong Kong,95,1,6,7,2,60.74,15.71
26314,Hong Kong,95,2,4,1,9,60.74,15.71
26315,Hong Kong,95,1,4,1,2,60.24,15.71
26316,Hong Kong,95,1,7,1,1,60.24,15.71
26317,Hong Kong,95,2,2,8,9,56.43,15.71
26318,Hong Kong,95,1,4,1,2,55.98,15.71
26319,Hong Kong,95,1,3,1,9,60.24,15.71
26320,Hong Kong,95,2,3,8,9,999.0,15.71
26321,Hong Kong,95,2,3,7,1,55.98,15.71
26322,Hong Kong,95,2,4,7,2,58.13,15.71
26323,Hong Kong,95,2,4,2,2,60.24,15.71
26324,Hong Kong,95,2,6,7,3,55.98,15.71
26325,Hong Kong,95,1,4,7,2,55.98,15.71
26326,Hong Kong,95,1,3,7,2,58.13,15.71
26327,Hong Kong,95,2,4,7,2,60.24,15.71
26328,Hong Kong,95,2,4,7,9,60.24,15.71
26329,Hong Kong,95,2,2,7,9,999.0,15.71
26330,Hong Kong,95,1,4,1,9,56.43,15.71
26331,Hong Kong,95,1,7,7,2,56.43,15.71
26332,Hong Kong,95,1,4,10,2,56.43,15.71
26333,Hong Kong,95,1,4,7,2,58.13,15.71
26334,Hong Kong,95,2,4,7,9,58.13,15.71
26335,Hong Kong,95,2,4,1,9,56.43,15.71
26336,Hong Kong,95,1,4,7,1,56.43,15.71
26337,Hong Kong,95,1,4,2,9,56.43,15.71
26338,Hong Kong,95,2,3,1,9,56.43,15.71
26339,Hong Kong,95,1,4,7,2,60.24,15.71
26340,Hong Kong,95,2,6,7,2,56.43,15.71
26341,Hong Kong,95,1,2,1,9,56.43,15.71
26342,Hong Kong,95,2,1,8,9,56.43,15.71
26343,Hong Kong,95,1,2,7,9,58.13,15.71
26344,Hong Kong,95,1,8,1,9,56.43,15.71
26345,Hong Kong,95,1,3,1,1,56.43,15.71
26346,Hong Kong,95,1,6,1,2,55.98,15.71
26347,Hong Kong,95,1,4,7,9,56.43,15.71
26348,Hong Kong,95,2,3,7,9,999.0,15.71
26349,Hong Kong,95,1,4,7,9,56.43,15.71
26350,Hong Kong,95,2,2,4,9,60.74,15.71
26351,Hong Kong,95,2,2,7,2,60.74,15.71
26352,Hong Kong,95,1,4,7,9,60.74,15.71
26353,Hong Kong,95,1,5,2,2,60.74,15.71
26354,Hong Kong,95,2,4,7,9,60.74,15.71
26355,Hong Kong,95,1,3,1,9,60.74,15.71
26356,Hong Kong,95,1,7,7,9,60.74,15.71
26357,Hong Kong,95,2,4,8,9,60.74,15.71
26358,Hong Kong,95,2,1,2,9,60.74,15.71
26359,Hong Kong,95,1,7,7,2,60.74,15.71
26360,Hong Kong,95,2,2,8,2,60.24,15.71
26361,Hong Kong,95,2,4,8,1,60.24,15.71
26362,Hong Kong,95,2,4,7,9,60.24,15.71
26363,Hong Kong,95,2,3,7,9,60.24,15.71
26364,Hong Kong,95,1,2,2,9,999.0,15.71
26365,Hong Kong,95,2,6,1,9,60.24,15.71
26366,Hong Kong,95,1,3,7,2,60.24,15.71
26367,Hong Kong,95,1,3,1,1,60.24,15.71
26368,Hong Kong,95,2,3,1,9,60.24,15.71
26369,Hong Kong,95,1,7,1,9,60.24,15.71
26370,Hong Kong,95,1,4,2,9,60.24,15.71
26371,Hong Kong,95,2,3,8,9,60.24,15.71
26372,Hong Kong,95,1,2,7,9,60.24,15.71
26373,Hong Kong,95,2,6,7,9,60.24,15.71
26374,Hong Kong,95,2,4,1,2,999.0,15.71
26375,Hong Kong,95,1,2,3,9,60.24,15.71
26376,Hong Kong,95,2,1,7,9,60.24,15.71
26377,Hong Kong,95,2,3,7,2,60.24,15.71
26378,Hong Kong,95,2,7,7,9,60.24,15.71
26379,Hong Kong,95,1,4,7,9,60.24,15.71
26380,Hong Kong,95,1,7,7,9,60.24,15.71
26381,Hong Kong,95,1,8,1,9,60.24,15.71
26382,Hong Kong,95,1,4,7,9,60.24,15.71
26383,Hong Kong,95,2,3,8,9,60.24,15.71
26384,Hong Kong,95,2,7,7,2,58.13,15.71
26385,Hong Kong,95,1,7,7,9,60.24,15.71
26386,Hong Kong,95,1,4,1,2,55.98,15.71
26387,Hong Kong,95,1,3,7,3,55.98,15.71
26388,Hong Kong,95,1,3,1,2,60.24,15.71
26389,Hong Kong,95,1,4,2,1,58.13,15.71
26390,Hong Kong,95,1,9,7,9,58.13,15.71
26391,Hong Kong,95,1,4,7,2,60.24,15.71
26392,Hong Kong,95,1,5,7,9,55.98,15.71
26393,Hong Kong,95,2,2,8,2,55.98,15.71
26394,Hong Kong,95,1,2,7,9,55.98,15.71
26395,Hong Kong,95,1,7,7,2,60.74,15.71
26396,Hong Kong,95,1,3,7,9,60.74,15.71
26397,Hong Kong,95,1,6,7,9,60.74,15.71
26398,Hong Kong,95,2,7,1,9,60.74,15.71
26399,Hong Kong,95,2,7,7,9,60.74,15.71
26400,Hong Kong,95,2,2,7,9,60.74,15.71
26401,Hong Kong,95,2,2,7,9,60.24,15.71
26402,Hong Kong,95,2,6,1,9,999.0,15.71
26403,Hong Kong,95,2,4,1,2,58.13,15.71
26404,Hong Kong,95,2,2,1,2,58.13,15.71
26405,Hong Kong,95,1,4,7,1,56.43,15.71
26406,Hong Kong,95,2,7,1,9,60.74,15.71
26407,Hong Kong,95,1,4,1,1,55.98,15.71
26408,Hong Kong,95,1,4,1,9,60.24,15.71
26409,Hong Kong,95,2,8,6,9,58.13,15.71
26410,Hong Kong,95,2,4,1,2,55.98,15.71
26411,Hong Kong,95,1,6,1,2,999.0,15.71
26412,Hong Kong,95,1,3,1,9,60.24,15.71
26413,Hong Kong,95,1,7,1,9,58.13,15.71
26414,Hong Kong,95,2,4,7,9,55.98,15.71
26415,Hong Kong,95,1,4,1,9,56.43,15.71
26416,Hong Kong,95,2,7,5,9,60.74,15.71
26417,Hong Kong,95,1,4,5,9,56.43,15.71
26418,Hong Kong,95,2,3,7,1,56.43,15.71
26419,Hong Kong,95,2,2,7,9,60.74,15.71
26420,Hong Kong,95,2,4,1,2,60.74,15.71
26421,Hong Kong,95,1,2,7,9,60.74,15.71
26422,Hong Kong,95,1,4,1,2,60.74,15.71
26423,Hong Kong,95,1,4,1,2,60.24,15.71
26424,Hong Kong,95,1,4,1,9,999.0,15.71
26425,Hong Kong,95,2,4,8,9,60.74,15.71
26426,Hong Kong,95,1,6,1,9,56.43,15.71
26427,Hong Kong,95,1,4,7,9,60.24,15.71
26428,Hong Kong,95,1,3,7,9,999.0,15.71
26429,Hong Kong,95,1,3,7,2,58.13,15.71
26430,Hong Kong,95,1,4,1,9,60.74,15.71
26431,Hong Kong,95,1,6,7,2,60.24,15.71
26432,Hong Kong,95,1,4,1,8,60.24,15.71
26433,Hong Kong,95,2,5,8,2,60.24,15.71
26434,Hong Kong,95,2,4,7,9,60.74,15.71
26435,Hong Kong,95,1,2,1,9,55.98,15.71
26436,Hong Kong,95,1,4,1,2,55.98,15.71
26437,Hong Kong,95,2,7,1,9,60.74,15.71
26438,Hong Kong,95,1,4,1,2,999.0,15.71
26439,Hong Kong,95,2,4,2,3,56.43,15.71
26440,Hong Kong,95,2,4,7,9,60.24,15.71
26441,Hong Kong,95,1,3,1,1,55.98,15.71
26442,Hong Kong,95,1,7,1,9,58.13,15.71
26443,Hong Kong,95,1,7,1,2,56.43,15.71
26444,Hong Kong,95,1,6,1,2,60.24,15.71
26445,Hong Kong,95,1,3,1,9,999.0,15.71
26446,Hong Kong,95,1,8,1,3,60.74,15.71
26447,Hong Kong,95,2,3,2,9,55.98,15.71
26448,Hong Kong,95,1,4,7,2,60.24,15.71
26449,Hong Kong,95,1,6,1,2,58.13,15.71
26450,Hong Kong,95,2,3,8,3,999.0,15.71
26451,Hong Kong,95,1,2,2,9,999.0,15.71
26452,Hong Kong,95,2,7,1,2,56.43,15.71
26453,Hong Kong,95,1,6,1,9,56.43,15.71
26454,Hong Kong,95,2,2,2,2,56.43,15.71
26455,Hong Kong,95,2,4,1,9,56.43,15.71
26456,Hong Kong,95,1,4,1,9,56.43,15.71
26457,Hong Kong,95,1,3,1,2,999.0,15.71
26458,Hong Kong,95,1,4,7,9,999.0,15.71
26459,Hong Kong,95,1,4,1,9,58.13,15.71
26460,Hong Kong,95,1,3,7,1,999.0,15.71
26461,Hong Kong,95,1,4,1,9,56.43,15.71
26462,Hong Kong,95,2,4,2,9,999.0,15.71
26463,Hong Kong,95,1,4,1,9,60.24,15.71
26464,Hong Kong,95,1,4,1,9,60.24,15.71
26465,Hong Kong,95,1,4,1,9,60.24,15.71
26466,Hong Kong,95,2,7,1,9,56.43,15.71
26467,Hong Kong,95,2,99,1,9,58.13,15.71
26468,Hong Kong,95,1,7,1,9,60.24,15.71
26469,Hong Kong,95,1,4,1,2,58.13,15.71
26470,Hong Kong,95,2,3,8,9,55.98,15.71
26471,Hong Kong,95,1,3,1,3,60.74,15.71
26472,Hong Kong,95,2,8,8,2,55.98,15.71
26473,Hong Kong,95,1,3,7,9,55.98,15.71
26474,Hong Kong,95,1,4,1,9,58.13,15.71
26475,Hong Kong,95,1,7,1,1,60.24,15.71
26476,Hong Kong,95,2,4,1,9,60.24,15.71
26477,Hong Kong,95,1,4,7,3,56.43,15.71
26478,Hong Kong,95,2,4,2,9,56.43,15.71
26479,Hong Kong,95,1,8,1,9,60.74,15.71
26480,Hong Kong,95,2,4,1,2,60.74,15.71
26481,Hong Kong,95,2,7,2,2,60.24,15.71
26482,Hong Kong,95,1,7,1,9,56.43,15.71
26483,Hong Kong,95,2,4,8,2,60.24,15.71
26484,Hong Kong,95,1,4,1,9,999.0,15.71
26485,Hong Kong,95,1,2,5,1,55.98,15.71
26486,Hong Kong,95,1,4,1,9,56.43,15.71
26487,Hong Kong,95,2,4,2,9,56.43,15.71
26488,Hong Kong,95,2,4,1,9,60.74,15.71
26489,Hong Kong,95,2,2,2,9,60.74,15.71
26490,Hong Kong,95,1,7,7,9,999.0,15.71
26491,Hong Kong,95,2,4,8,9,60.24,15.71
26492,Hong Kong,95,2,7,1,2,60.24,15.71
26493,Hong Kong,95,2,8,1,3,56.43,15.71
26494,Hong Kong,95,1,4,7,9,60.74,15.71
26495,Hong Kong,95,2,4,8,9,60.74,15.71
26496,Hong Kong,95,1,7,1,2,60.74,15.71
26497,Hong Kong,95,1,8,1,9,60.74,15.71
26498,Hong Kong,95,1,4,2,9,999.0,15.71
26499,Hong Kong,95,2,1,8,9,58.13,15.71
26500,Hong Kong,95,2,4,8,9,55.98,15.71
26501,Hong Kong,95,1,6,1,2,56.43,15.71
26502,Hong Kong,95,2,4,1,9,56.43,15.71
26503,Hong Kong,95,2,4,1,9,56.43,15.71
26504,Hong Kong,95,1,7,1,2,999.0,15.71
26505,Hong Kong,95,2,6,1,9,60.74,15.71
26506,Hong Kong,95,2,4,8,2,60.24,15.71
26507,Hong Kong,95,2,4,8,9,55.98,15.71
26508,Hong Kong,95,2,4,8,1,58.13,15.71
26509,Hong Kong,95,1,4,1,9,58.13,15.71
26510,Hong Kong,95,1,2,5,2,58.13,15.71
26511,Hong Kong,95,2,6,7,9,60.24,15.71
26512,Hong Kong,95,2,7,1,2,60.74,15.71
26513,Hong Kong,95,1,4,1,1,60.74,15.71
26514,Hong Kong,95,2,6,1,9,55.98,15.71
26515,Hong Kong,95,1,4,1,3,60.74,15.71
26516,Hong Kong,95,2,7,10,2,56.43,15.71
26517,Hong Kong,95,2,4,13,9,55.98,15.71
26518,Hong Kong,95,1,7,10,1,999.0,15.71
26519,Hong Kong,95,2,3,1,9,55.98,15.71
26520,Hong Kong,95,1,3,1,9,999.0,15.71
26521,Hong Kong,95,2,4,1,9,58.13,15.71
26522,Hong Kong,95,2,4,7,9,56.43,15.71
26523,Hong Kong,95,1,8,1,9,58.13,15.71
26524,Hong Kong,95,1,9,7,9,58.13,15.71
26525,Hong Kong,95,1,7,1,9,60.24,15.71
26526,Hong Kong,95,2,4,8,9,58.13,15.71
26527,Hong Kong,95,2,4,1,9,999.0,15.71
26528,Hong Kong,95,2,4,5,7,55.98,15.71
26529,Hong Kong,95,1,7,1,9,58.13,15.71
26530,Hong Kong,95,1,7,1,1,60.74,15.71
26531,Hong Kong,95,2,7,1,2,55.98,15.71
26532,Hong Kong,95,1,7,1,9,55.98,15.71
26533,Hong Kong,95,1,4,1,2,58.13,15.71
26534,Hong Kong,95,2,4,8,2,58.13,15.71
26535,Hong Kong,95,1,2,1,1,58.13,15.71
26536,Hong Kong,95,2,6,1,1,58.13,15.71
26537,Hong Kong,95,2,2,1,9,60.24,15.71
26538,Hong Kong,95,2,7,3,9,55.98,15.71
26539,Hong Kong,95,1,6,1,9,56.43,15.71
26540,Hong Kong,95,2,4,2,9,56.43,15.71
